"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,rn
549,CA-2012-113173,2012-11-15,2012-11-17,"Second Class",DK-13225,"dean katz",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",250.272,9,0.2,15.642,1
551,CA-2012-113173,2012-11-15,2012-11-17,"Second Class",DK-13225,"dean katz",Corporate,"United States",Chicago,Illinois,60653,Central,OFF-SU-10001935,"Office Supplies",Supplies,Staples,8.72,5,0.2,-1.744,1
8742,CA-2012-113222,2012-11-09,2012-11-09,"Same Day",AG-10765,"anthony garverick","Home Office","United States",Lawrence,Indiana,46226,Central,OFF-BI-10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",10.74,3,0,5.1552,1
2540,CA-2012-113404,2012-07-16,2012-07-16,"Same Day",EM-13810,"eleni mccrary",Corporate,"United States","San Francisco",California,94122,West,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs",1348.704,6,0.2,-219.1644,1
2541,CA-2012-113404,2012-07-16,2012-07-16,"Same Day",EM-13810,"eleni mccrary",Corporate,"United States","San Francisco",California,94122,West,FUR-CH-10004086,Furniture,Chairs,"Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs",700.152,3,0.2,78.7671,1
5496,CA-2012-113523,2012-09-04,2012-09-08,"Standard Class",SC-20440,"shaun chance",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10001249,"Office Supplies",Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",7.656,4,0.7,-6.1248,1
3810,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",523.92,5,0.2,-72.039,1
3812,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146.136,3,0.2,16.4403,1
3807,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-AR-10001246,"Office Supplies",Art,"Newell 317",11.76,5,0.2,1.323,1
3809,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-BI-10002799,"Office Supplies",Binders,"SlimView Poly Binder, 3/8""",4.662,3,0.7,-3.7296,1
3808,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",5.238,2,0.7,-4.0158,1
3811,CA-2012-113628,2012-11-12,2012-11-19,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States",Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,"VTech DS6151",100.792,1,0.2,10.0792,1
7615,CA-2012-113740,2012-08-24,2012-08-28,"Second Class",SC-20380,"shahid collister",Consumer,"United States","New York City","New York",10035,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221,1
3961,CA-2012-113901,2012-10-19,2012-10-24,"Standard Class",NH-18610,"nicole hansen",Corporate,"United States",Detroit,Michigan,48227,Central,OFF-BI-10001249,"Office Supplies",Binders,"Avery Heavy-Duty EZD View Binder with Locking Rings",38.28,6,0,17.6088,1
3962,CA-2012-113901,2012-10-19,2012-10-24,"Standard Class",NH-18610,"nicole hansen",Corporate,"United States",Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,"OtterBox Defender Series Case - Samsung Galaxy S4",149.95,5,0,44.985,1
1152,CA-2012-113971,2012-05-08,2012-05-14,"Standard Class",CB-12535,"claudia bergmann",Corporate,"United States","Cuyahoga Falls",Ohio,44221,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528,1
6088,CA-2012-114048,2012-12-14,2012-12-18,"Standard Class",EH-13945,"eric hoffmann",Consumer,"United States","Costa Mesa",California,92627,West,FUR-FU-10004351,Furniture,Furnishings,Staples,29.22,3,0,12.8568,1
1702,CA-2012-114069,2012-07-13,2012-07-15,"Second Class",ND-18370,"natalie decherney",Consumer,"United States","New York City","New York",10035,East,FUR-CH-10000595,Furniture,Chairs,"Safco Contoured Stacking Chairs",1931.04,9,0.1,321.84,1
1701,CA-2012-114069,2012-07-13,2012-07-15,"Second Class",ND-18370,"natalie decherney",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10000320,"Office Supplies",Binders,"GBC Plastic Binding Combs",11.808,2,0.2,4.2804,1
1703,CA-2012-114069,2012-07-13,2012-07-15,"Second Class",ND-18370,"natalie decherney",Consumer,"United States","New York City","New York",10035,East,OFF-PA-10000349,"Office Supplies",Paper,Staples,9.96,2,0,4.6812,1
2026,CA-2012-114237,2012-03-13,2012-03-15,"First Class",MC-17275,"marc crier",Consumer,"United States",Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488,1
848,CA-2012-114300,2012-10-13,2012-10-17,"Standard Class",AF-10885,"art foster",Consumer,"United States",Louisville,Kentucky,40214,South,FUR-CH-10001891,Furniture,Chairs,"Global Deluxe Office Fabric Chairs",287.94,3,0,77.7438,1
847,CA-2012-114300,2012-10-13,2012-10-17,"Standard Class",AF-10885,"art foster",Consumer,"United States",Louisville,Kentucky,40214,South,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",83.72,7,0,23.4416,1
3097,CA-2012-114468,2012-08-23,2012-08-23,"Same Day",TD-20995,"tamara dahlen",Consumer,"United States",Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",5.768,2,0.8,-13.5548,1
3096,CA-2012-114468,2012-08-23,2012-08-23,"Same Day",TD-20995,"tamara dahlen",Consumer,"United States",Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,"Office Supplies",Fasteners,Staples,12.032,8,0.2,2.256,1
3095,CA-2012-114468,2012-08-23,2012-08-23,"Same Day",TD-20995,"tamara dahlen",Consumer,"United States",Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,"Office Supplies",Paper,"Xerox 206",10.368,2,0.2,3.6288,1
3094,CA-2012-114468,2012-08-23,2012-08-23,"Same Day",TD-20995,"tamara dahlen",Consumer,"United States",Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,"Office Supplies",Supplies,"Acme Tagit Stainless Steel Antibacterial Scissors",31.68,4,0.2,2.772,1
6466,CA-2012-114503,2012-11-13,2012-11-17,"Standard Class",AA-10375,"allen armold",Consumer,"United States",Lebanon,Tennessee,37087,South,OFF-ST-10003572,"Office Supplies",Storage,"Portfile Personal File Boxes",84.96,6,0.2,6.372,1
8206,CA-2012-114811,2012-11-08,2012-11-08,"Same Day",KD-16495,"keith dawkins",Corporate,"United States","New York City","New York",10024,East,FUR-CH-10003746,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",577.764,2,0.1,115.5528,1
8204,CA-2012-114811,2012-11-08,2012-11-08,"Same Day",KD-16495,"keith dawkins",Corporate,"United States","New York City","New York",10024,East,FUR-FU-10002240,Furniture,Furnishings,"Nu-Dell EZ-Mount Plastic Wall Frames",11.82,3,0,4.728,1
8202,CA-2012-114811,2012-11-08,2012-11-08,"Same Day",KD-16495,"keith dawkins",Corporate,"United States","New York City","New York",10024,East,OFF-ST-10000885,"Office Supplies",Storage,"Fellowes Desktop Hanging File Manager",67.15,5,0,16.7875,1
8205,CA-2012-114811,2012-11-08,2012-11-08,"Same Day",KD-16495,"keith dawkins",Corporate,"United States","New York City","New York",10024,East,TEC-MA-10000045,Technology,Machines,"Zebra ZM400 Thermal Label Printer",4643.8,4,0,2229.024,1
8203,CA-2012-114811,2012-11-08,2012-11-08,"Same Day",KD-16495,"keith dawkins",Corporate,"United States","New York City","New York",10024,East,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",549.98,2,0,142.9948,1
763,CA-2012-114923,2012-02-08,2012-02-13,"Standard Class",LH-17020,"lisa hazard",Consumer,"United States",Columbus,Ohio,43229,East,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",107.982,3,0.4,-26.9955,1
929,CA-2012-115091,2012-10-05,2012-10-09,"Standard Class",JJ-15760,"joel jenkins","Home Office","United States",Springfield,Virginia,22153,South,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",28.84,2,0,9.5172,1
928,CA-2012-115091,2012-10-05,2012-10-09,"Standard Class",JJ-15760,"joel jenkins","Home Office","United States",Springfield,Virginia,22153,South,OFF-AR-10000658,"Office Supplies",Art,"Newell 324",46.2,4,0,12.936,1
8829,CA-2012-115168,2012-06-05,2012-06-09,"Standard Class",BB-11545,"brenda bowman",Corporate,"United States","Saint Charles",Missouri,63301,Central,OFF-PA-10000528,"Office Supplies",Paper,"Xerox 1981",10.56,2,0,4.752,1
6269,CA-2012-115392,2012-10-01,2012-10-04,"Second Class",RM-19675,"robert marley","Home Office","United States",Cambridge,Massachusetts,2138,East,OFF-BI-10000829,"Office Supplies",Binders,"Avery Non-Stick Binders",22.45,5,0,10.327,1
6268,CA-2012-115392,2012-10-01,2012-10-04,"Second Class",RM-19675,"robert marley","Home Office","United States",Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,"Cisco SPA301",311.98,2,0,93.594,1
8826,CA-2012-115399,2012-12-19,2012-12-22,"First Class",AG-10900,"arthur gainer",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,OFF-LA-10003190,"Office Supplies",Labels,"Avery 474",6.912,3,0.2,2.5056,1
6956,CA-2012-115420,2012-04-25,2012-05-02,"Standard Class",LS-16945,"linda southworth",Corporate,"United States","Los Angeles",California,90004,West,OFF-EN-10003862,"Office Supplies",Envelopes,"Laser & Ink Jet Business Envelopes",21.34,2,0,9.8164,1
3369,CA-2012-115511,2012-11-21,2012-11-25,"Standard Class",NW-18400,"natalie webber",Consumer,"United States","Las Vegas",Nevada,89115,West,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0,41.1684,1
3370,CA-2012-115511,2012-11-21,2012-11-25,"Standard Class",NW-18400,"natalie webber",Consumer,"United States","Las Vegas",Nevada,89115,West,OFF-BI-10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"""",66.048,4,0.2,23.1168,1
5189,CA-2012-115567,2012-09-13,2012-09-18,"Standard Class",ZC-21910,"zuschuss carroll",Consumer,"United States",Columbus,Indiana,47201,Central,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",1516.2,7,0,394.212,1
5188,CA-2012-115567,2012-09-13,2012-09-18,"Standard Class",ZC-21910,"zuschuss carroll",Consumer,"United States",Columbus,Indiana,47201,Central,TEC-AC-10001314,Technology,Accessories,"Case Logic 2.4GHz Wireless Keyboard",199.96,4,0,15.9968,1
6361,CA-2012-115693,2012-12-10,2012-12-15,"Standard Class",FC-14245,"frank carlisle","Home Office","United States","Los Angeles",California,90032,West,OFF-AR-10003582,"Office Supplies",Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0,15.764,1
53,CA-2012-115742,2012-04-18,2012-04-22,"Standard Class",DP-13000,"darren powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.0981,1
52,CA-2012-115742,2012-04-18,2012-04-22,"Standard Class",DP-13000,"darren powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",6.16,2,0,2.9568,1
50,CA-2012-115742,2012-04-18,2012-04-22,"Standard Class",DP-13000,"darren powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-BI-10004410,"Office Supplies",Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.9634,1
51,CA-2012-115742,2012-04-18,2012-04-22,"Standard Class",DP-13000,"darren powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-LA-10002762,"Office Supplies",Labels,"Avery 485",75.18,6,0,35.3346,1
2738,CA-2012-115798,2012-11-13,2012-11-19,"Standard Class",KL-16645,"ken lonsdale",Consumer,"United States",Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,"Bestar Classic Bookcase",299.97,3,0,56.9943,1
2737,CA-2012-115798,2012-11-13,2012-11-19,"Standard Class",KL-16645,"ken lonsdale",Consumer,"United States",Newark,Delaware,19711,East,OFF-PA-10001560,"Office Supplies",Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.8716,1
2739,CA-2012-115798,2012-11-13,2012-11-19,"Standard Class",KL-16645,"ken lonsdale",Consumer,"United States",Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,"Innergie mMini Combo Duo USB Travel Charging Kit",89.98,2,0,43.1904,1
2736,CA-2012-115798,2012-11-13,2012-11-19,"Standard Class",KL-16645,"ken lonsdale",Consumer,"United States",Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,"BlackBerry Q10",377.97,3,0,94.4925,1
1303,CA-2012-115847,2012-09-19,2012-09-24,"Second Class",TC-21535,"tracy collins","Home Office","United States",Arlington,Virginia,22204,South,FUR-BO-10003433,Furniture,Bookcases,"Sauder Cornerstone Collection Library",61.96,2,0,4.3372,1
5948,CA-2012-115924,2012-09-14,2012-09-18,"Second Class",BE-11455,"brad eason","Home Office","United States","Des Moines",Iowa,50315,Central,OFF-BI-10004040,"Office Supplies",Binders,"Wilson Jones Impact Binders",25.9,5,0,12.691,1
792,CA-2012-115938,2012-06-26,2012-06-30,"Standard Class",SA-20830,"sue ann reed",Consumer,"United States",Richmond,Virginia,23223,South,FUR-CH-10003199,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair",332.94,3,0,79.9056,1
791,CA-2012-115938,2012-06-26,2012-06-30,"Standard Class",SA-20830,"sue ann reed",Consumer,"United States",Richmond,Virginia,23223,South,OFF-BI-10001132,"Office Supplies",Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"""",43.04,8,0,21.0896,1
789,CA-2012-115938,2012-06-26,2012-06-30,"Standard Class",SA-20830,"sue ann reed",Consumer,"United States",Richmond,Virginia,23223,South,OFF-BI-10001543,"Office Supplies",Binders,"GBC VeloBinder Manual Binding System",143.96,4,0,69.1008,1
790,CA-2012-115938,2012-06-26,2012-06-30,"Standard Class",SA-20830,"sue ann reed",Consumer,"United States",Richmond,Virginia,23223,South,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634,1
4315,CA-2012-115945,2012-06-25,2012-07-01,"Standard Class",AB-10165,"alan barnes",Consumer,"United States","Los Angeles",California,90045,West,OFF-AR-10004062,"Office Supplies",Art,Staples,20.96,2,0,5.24,1
4316,CA-2012-115945,2012-06-25,2012-07-01,"Standard Class",AB-10165,"alan barnes",Consumer,"United States","Los Angeles",California,90045,West,OFF-BI-10004330,"Office Supplies",Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,27.735,1
4317,CA-2012-115945,2012-06-25,2012-07-01,"Standard Class",AB-10165,"alan barnes",Consumer,"United States","Los Angeles",California,90045,West,OFF-ST-10001963,"Office Supplies",Storage,"Tennsco Regal Shelving Units",304.23,3,0,9.1269,1
2251,CA-2012-116092,2012-02-15,2012-02-18,"Second Class",JM-16195,"justin mackendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-AP-10001391,"Office Supplies",Appliances,"Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center",541.44,6,0,157.0176,1
2250,CA-2012-116092,2012-02-15,2012-02-18,"Second Class",JM-16195,"justin mackendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",11.52,5,0.2,4.176,1
2249,CA-2012-116092,2012-02-15,2012-02-18,"Second Class",JM-16195,"justin mackendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10001628,"Office Supplies",Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity"",41.72,5,0.2,13.0375,1
2252,CA-2012-116092,2012-02-15,2012-02-18,"Second Class",JM-16195,"justin mackendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000477,"Office Supplies",Paper,"Xerox 22",19.44,3,0,9.3312,1
2248,CA-2012-116092,2012-02-15,2012-02-18,"Second Class",JM-16195,"justin mackendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10004285,"Office Supplies",Paper,"Xerox 1959",13.36,2,0,6.4128,1
6838,CA-2012-116260,2012-07-06,2012-07-12,"Standard Class",BF-10975,"barbara fisher",Corporate,"United States",Vineland,"New Jersey",8360,East,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",11.12,4,0,2.8912,1
6282,CA-2012-116484,2012-11-20,2012-11-26,"Standard Class",JK-15205,"jamie kunitz",Consumer,"United States",Marion,Ohio,43302,East,FUR-FU-10002874,Furniture,Furnishings,"Ultra Commercial Grade Dual Valve Door Closer",63.824,2,0.2,9.5736,1
8466,CA-2012-116512,2012-04-09,2012-04-14,"Standard Class",MC-18100,"mick crebagga",Consumer,"United States","New York City","New York",10024,East,OFF-ST-10001505,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4""D x 10 1/2""H"",17.94,3,0,3.0498,1
9640,CA-2012-116638,2012-01-28,2012-01-31,"Second Class",JH-15985,"joseph holt",Consumer,"United States",Concord,"North Carolina",28027,South,FUR-TA-10000198,Furniture,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",4297.644,13,0.4,-1862.3124,1
4114,CA-2012-116687,2012-05-02,2012-05-07,"Standard Class",NC-18625,"noah childs",Corporate,"United States",Houston,Texas,77095,Central,OFF-LA-10000443,"Office Supplies",Labels,"Avery 501",8.856,3,0.2,2.9889,1
4115,CA-2012-116687,2012-05-02,2012-05-07,"Standard Class",NC-18625,"noah childs",Corporate,"United States",Houston,Texas,77095,Central,TEC-PH-10001750,Technology,Phones,"Samsung Rugby III",158.376,3,0.2,13.8579,1
2635,CA-2012-116750,2012-07-05,2012-07-10,"Second Class",BF-10975,"barbara fisher",Corporate,"United States",Fayetteville,"North Carolina",28314,South,FUR-FU-10003829,Furniture,Furnishings,"Stackable Trays",4.928,2,0.2,0.7392,1
2636,CA-2012-116750,2012-07-05,2012-07-10,"Second Class",BF-10975,"barbara fisher",Corporate,"United States",Fayetteville,"North Carolina",28314,South,OFF-BI-10004728,"Office Supplies",Binders,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",7.23,5,0.7,-5.784,1
9600,CA-2012-116841,2012-04-14,2012-04-18,"Standard Class",TP-21130,"theone pippenger",Consumer,"United States",Springfield,Oregon,97477,West,OFF-AP-10002403,"Office Supplies",Appliances,"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors",35.208,1,0.2,2.6406,1
7685,CA-2012-116876,2012-02-14,2012-02-21,"Standard Class",TT-21070,"ted trevino",Consumer,"United States",Rochester,"New York",14609,East,OFF-BI-10002897,"Office Supplies",Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2" x 8 1/2"""",26.424,9,0.2,9.5787,1
7686,CA-2012-116876,2012-02-14,2012-02-21,"Standard Class",TT-21070,"ted trevino",Consumer,"United States",Rochester,"New York",14609,East,TEC-PH-10002584,Technology,Phones,"Samsung Galaxy S4",625.99,1,0,187.797,1
9742,CA-2012-117086,2012-11-08,2012-11-12,"Standard Class",QJ-19255,"quincy jones",Corporate,"United States",Burlington,Vermont,5408,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0,1013.127,1
39,CA-2012-117415,2012-12-27,2012-12-31,"Standard Class",SN-20710,"steve nguyen","Home Office","United States",Houston,Texas,77041,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",532.3992,3,0.32,-46.9764,1
40,CA-2012-117415,2012-12-27,2012-12-31,"Standard Class",SN-20710,"steve nguyen","Home Office","United States",Houston,Texas,77041,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",212.058,3,0.3,-15.147,1
38,CA-2012-117415,2012-12-27,2012-12-31,"Standard Class",SN-20710,"steve nguyen","Home Office","United States",Houston,Texas,77041,Central,OFF-EN-10002986,"Office Supplies",Envelopes,"#10-4 1/8" x 9 1/2"" Premium Diagonal Seam Envelopes"",113.328,9,0.2,35.415,1
41,CA-2012-117415,2012-12-27,2012-12-31,"Standard Class",SN-20710,"steve nguyen","Home Office","United States",Houston,Texas,77041,Central,TEC-PH-10000486,Technology,Phones,"Plantronics HL10 Handset Lifter",371.168,4,0.2,41.7564,1
2260,CA-2012-117611,2012-11-08,2012-11-10,"Second Class",MZ-17335,"maria zettner","Home Office","United States","San Diego",California,92024,West,OFF-FA-10002280,"Office Supplies",Fasteners,"Advantus Plastic Paper Clips",5,1,0,2.4,1
2261,CA-2012-117611,2012-11-08,2012-11-10,"Second Class",MZ-17335,"maria zettner","Home Office","United States","San Diego",California,92024,West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,0,66.9546,1
4619,CA-2012-117800,2012-09-21,2012-09-26,"Standard Class",TH-21550,"tracy hopkins","Home Office","United States",Everett,Massachusetts,2149,East,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",542.94,3,0,141.1644,1
4618,CA-2012-117800,2012-09-21,2012-09-26,"Standard Class",TH-21550,"tracy hopkins","Home Office","United States",Everett,Massachusetts,2149,East,TEC-PH-10002415,Technology,Phones,"Polycom VoiceStation 500 Conference phone",589.9,2,0,147.475,1
2320,CA-2012-117828,2012-12-23,2012-12-26,"First Class",BD-11500,"bradley drucker",Consumer,"United States",Richmond,Virginia,23223,South,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",194.32,4,0,56.3528,1
8557,CA-2012-117884,2012-03-22,2012-03-22,"Same Day",DC-13285,"debra catini",Consumer,"United States",Plantation,Florida,33317,South,OFF-ST-10002182,"Office Supplies",Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,9,0.2,-33.8418,1
8556,CA-2012-117884,2012-03-22,2012-03-22,"Same Day",DC-13285,"debra catini",Consumer,"United States",Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",447.944,7,0.2,89.5888,1
9725,CA-2012-117898,2012-12-05,2012-12-11,"Standard Class",TB-21250,"tim brockman",Consumer,"United States",Bloomington,Illinois,61701,Central,OFF-EN-10004459,"Office Supplies",Envelopes,"Security-Tint Envelopes",12.224,2,0.2,4.4312,1
2031,CA-2012-117961,2012-11-26,2012-11-30,"Standard Class",GP-14740,"guy phonely",Corporate,"United States",Leominster,Massachusetts,1453,East,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",61.04,4,0,30.52,1
2032,CA-2012-117961,2012-11-26,2012-11-30,"Standard Class",GP-14740,"guy phonely",Corporate,"United States",Leominster,Massachusetts,1453,East,OFF-PA-10001274,"Office Supplies",Paper,"Loose Memo Sheets",10.95,3,0,5.1465,1
2030,CA-2012-117961,2012-11-26,2012-11-30,"Standard Class",GP-14740,"guy phonely",Corporate,"United States",Leominster,Massachusetts,1453,East,OFF-ST-10001172,"Office Supplies",Storage,"Tennsco Lockers, Sand",104.9,5,0,25.176,1
4766,CA-2012-118227,2012-04-24,2012-04-28,"Standard Class",DB-13270,"deborah brumfield","Home Office","United States","New York City","New York",10009,East,OFF-AR-10001044,"Office Supplies",Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.5371,1
1595,CA-2012-118423,2012-03-24,2012-03-27,"First Class",DP-13390,"dennis pardue","Home Office","United States",Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,"Sauder Inglewood Library Bookcases",359.058,3,0.3,-35.9058,1
2911,CA-2012-118444,2012-11-05,2012-11-09,"Standard Class",VD-21670,"valerie dominguez",Consumer,"United States","Coral Springs",Florida,33065,South,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,1
5374,CA-2012-118738,2012-10-24,2012-10-30,"Standard Class",AG-10495,"andrew gjertsen",Corporate,"United States",Houston,Texas,77041,Central,FUR-TA-10002607,Furniture,Tables,"KI Conference Tables",347.361,7,0.3,-69.4722,1
5375,CA-2012-118738,2012-10-24,2012-10-30,"Standard Class",AG-10495,"andrew gjertsen",Corporate,"United States",Houston,Texas,77041,Central,OFF-PA-10001166,"Office Supplies",Paper,"Xerox 2",10.368,2,0.2,3.6288,1
5373,CA-2012-118738,2012-10-24,2012-10-30,"Standard Class",AG-10495,"andrew gjertsen",Corporate,"United States",Houston,Texas,77041,Central,OFF-PA-10003177,"Office Supplies",Paper,"Xerox 1999",15.552,3,0.2,5.4432,1
6788,CA-2012-118843,2012-09-13,2012-09-20,"Standard Class",JH-15910,"jonathan howell",Consumer,"United States",Atlanta,Georgia,30318,South,FUR-FU-10003975,Furniture,Furnishings,"Eldon Advantage Chair Mats for Low to Medium Pile Carpets",129.93,3,0,12.993,1
6789,CA-2012-118843,2012-09-13,2012-09-20,"Standard Class",JH-15910,"jonathan howell",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10001712,"Office Supplies",Paper,"Xerox 1948",69.93,7,0,31.4685,1
4563,CA-2012-118871,2012-12-04,2012-12-09,"Second Class",HM-14860,"harry marie",Corporate,"United States","Los Angeles",California,90049,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",36.4,5,0,13.832,1
4561,CA-2012-118871,2012-12-04,2012-12-09,"Second Class",HM-14860,"harry marie",Corporate,"United States","Los Angeles",California,90049,West,OFF-EN-10003296,"Office Supplies",Envelopes,"Tyvek Side-Opening Peel & Seel Expanding Envelopes",271.44,3,0,122.148,1
4562,CA-2012-118871,2012-12-04,2012-12-09,"Second Class",HM-14860,"harry marie",Corporate,"United States","Los Angeles",California,90049,West,TEC-PH-10000193,Technology,Phones,"Jensen SMPS-640 - speaker phone",110.352,3,0.2,8.2764,1
157,CA-2012-118948,2012-05-28,2012-06-03,"Standard Class",NK-18490,"neil knudson","Home Office","United States",Seattle,Washington,98105,West,OFF-AR-10001547,"Office Supplies",Art,"Newell 311",6.63,3,0,1.7901,1
3939,CA-2012-118955,2012-06-16,2012-06-20,"Standard Class",LS-17230,"lycoris saunders",Consumer,"United States","Grand Prairie",Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,"Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back",197.372,2,0.3,-25.3764,1
